timestamp,temperature_c,humidity_pct
2025-01-08 10:00:00+05:30,13.2,74
2025-01-08 11:00:00+05:30,15.0,68
2025-01-08 12:00:00+05:30,16.7,62
2025-01-08 13:00:00+05:30,17.8,57
2025-01-08 14:00:00+05:30,18.3,53
2025-01-08 15:00:00+05:30,18.2,53
2025-01-08 16:00:00+05:30,17.5,58
2025-01-08 17:00:00+05:30,15.4,68
2025-01-08 18:00:00+05:30,15.0,71
2025-01-08 19:00:00+05:30,14.1,74
2025-01-08 20:00:00+05:30,13.3,76
2025-01-08 21:00:00+05:30,12.4,79
2025-01-08 22:00:00+05:30,11.6,81
2025-01-08 23:00:00+05:30,10.9,83
2025-01-09 00:00:00+05:30,10.3,84
2025-01-09 01:00:00+05:30,9.6,87
2025-01-09 02:00:00+05:30,8.8,90
2025-01-09 03:00:00+05:30,8.3,91
2025-01-09 04:00:00+05:30,8.0,91
2025-01-09 05:00:00+05:30,7.6,92
2025-01-09 06:00:00+05:30,7.3,97
2025-01-09 07:00:00+05:30,6.7,99
2025-01-09 08:00:00+05:30,7.8,99
2025-01-09 09:00:00+05:30,10.2,97
2025-01-09 10:00:00+05:30,13.4,86
2025-01-09 11:00:00+05:30,15.6,74
2025-01-09 12:00:00+05:30,17.0,66
2025-01-09 13:00:00+05:30,17.9,61
2025-01-09 14:00:00+05:30,18.4,59
2025-01-09 15:00:00+05:30,18.4,58
2025-01-09 16:00:00+05:30,18.1,60
2025-01-09 17:00:00+05:30,16.1,70
2025-01-09 18:00:00+05:30,15.2,73
2025-01-09 19:00:00+05:30,14.4,74
2025-01-09 20:00:00+05:30,13.3,78
2025-01-09 21:00:00+05:30,12.3,82
2025-01-09 22:00:00+05:30,11.3,86
2025-01-09 23:00:00+05:30,10.4,90
2025-01-10 00:00:00+05:30,9.6,94
2025-01-10 01:00:00+05:30,9.0,96
2025-01-10 02:00:00+05:30,8.4,98
2025-01-10 03:00:00+05:30,7.9,100
2025-01-10 04:00:00+05:30,7.8,100
2025-01-10 05:00:00+05:30,7.5,100
2025-01-10 06:00:00+05:30,7.9,100
2025-01-10 07:00:00+05:30,7.5,99
2025-01-10 08:00:00+05:30,7.8,99
2025-01-10 09:00:00+05:30,9.5,100
2025-01-10 10:00:00+05:30,11.6,95
2025-01-10 11:00:00+05:30,14.0,84
2025-01-10 12:00:00+05:30,15.9,76
2025-01-10 13:00:00+05:30,17.0,68
2025-01-10 14:00:00+05:30,17.6,62
2025-01-10 15:00:00+05:30,17.6,60
2025-01-10 16:00:00+05:30,17.1,64
2025-01-10 17:00:00+05:30,15.2,75
2025-01-10 18:00:00+05:30,13.5,83
2025-01-10 19:00:00+05:30,12.3,88
2025-01-10 20:00:00+05:30,11.5,91
2025-01-10 21:00:00+05:30,11.0,92
2025-01-10 22:00:00+05:30,10.5,93
2025-01-10 23:00:00+05:30,10.1,93
2025-01-11 00:00:00+05:30,9.7,93
2025-01-11 01:00:00+05:30,9.3,94
2025-01-11 02:00:00+05:30,9.0,94
2025-01-11 03:00:00+05:30,8.0,96
2025-01-11 04:00:00+05:30,7.6,96
2025-01-11 05:00:00+05:30,7.5,97
2025-01-11 06:00:00+05:30,8.9,98
2025-01-11 07:00:00+05:30,9.0,99
2025-01-11 08:00:00+05:30,9.9,98
2025-01-11 09:00:00+05:30,11.2,94
2025-01-11 10:00:00+05:30,13.2,84
2025-01-11 11:00:00+05:30,15.1,80
2025-01-11 12:00:00+05:30,16.1,76
2025-01-11 13:00:00+05:30,16.7,73
2025-01-11 14:00:00+05:30,17.1,71
2025-01-11 15:00:00+05:30,16.8,72
2025-01-11 16:00:00+05:30,16.5,74
2025-01-11 17:00:00+05:30,15.1,84
2025-01-11 18:00:00+05:30,13.6,90
2025-01-11 19:00:00+05:30,13.1,93
2025-01-11 20:00:00+05:30,12.9,86
2025-01-11 21:00:00+05:30,12.3,88
2025-01-11 22:00:00+05:30,11.6,91
2025-01-11 23:00:00+05:30,11.6,91
2025-01-12 00:00:00+05:30,11.4,92
2025-01-12 01:00:00+05:30,10.1,94
2025-01-12 02:00:00+05:30,10.8,93
2025-01-12 03:00:00+05:30,10.8,94
2025-01-12 04:00:00+05:30,10.5,91
2025-01-12 05:00:00+05:30,10.2,94
2025-01-12 06:00:00+05:30,11.3,93
2025-01-12 07:00:00+05:30,11.0,93
2025-01-12 08:00:00+05:30,12.1,93
2025-01-12 09:00:00+05:30,13.9,88
2025-01-12 10:00:00+05:30,14.9,87
2025-01-12 11:00:00+05:30,16.5,78
2025-01-12 12:00:00+05:30,17.6,71
2025-01-12 13:00:00+05:30,18.1,71
2025-01-12 14:00:00+05:30,18.1,68
2025-01-12 15:00:00+05:30,18.1,66
2025-01-12 16:00:00+05:30,18.0,65
2025-01-12 17:00:00+05:30,16.3,75
2025-01-12 18:00:00+05:30,12.9,93
2025-01-12 19:00:00+05:30,12.7,93
2025-01-12 20:00:00+05:30,12.5,93
2025-01-12 21:00:00+05:30,12.0,95
2025-01-12 22:00:00+05:30,11.4,95
2025-01-12 23:00:00+05:30,10.9,96
2025-01-13 00:00:00+05:30,10.3,96
2025-01-13 01:00:00+05:30,10.0,96
2025-01-13 02:00:00+05:30,9.7,97
2025-01-13 03:00:00+05:30,9.6,98
2025-01-13 04:00:00+05:30,9.4,98
2025-01-13 05:00:00+05:30,9.1,98
2025-01-13 06:00:00+05:30,10.1,98
2025-01-13 07:00:00+05:30,9.9,97
2025-01-13 08:00:00+05:30,10.8,95
2025-01-13 09:00:00+05:30,12.5,89
2025-01-13 10:00:00+05:30,14.1,84
2025-01-13 11:00:00+05:30,15.8,77
2025-01-13 12:00:00+05:30,17.3,72
2025-01-13 13:00:00+05:30,18.5,68
2025-01-13 14:00:00+05:30,19.1,65
2025-01-13 15:00:00+05:30,19.2,64
2025-01-13 16:00:00+05:30,18.7,68
2025-01-13 17:00:00+05:30,16.9,78
2025-01-13 18:00:00+05:30,15.8,81
2025-01-13 19:00:00+05:30,15.1,84
2025-01-13 20:00:00+05:30,14.4,86
2025-01-13 21:00:00+05:30,13.7,87
2025-01-13 22:00:00+05:30,13.0,89
2025-01-13 23:00:00+05:30,12.3,91
2025-01-14 00:00:00+05:30,11.7,92
2025-01-14 01:00:00+05:30,11.3,93
2025-01-14 02:00:00+05:30,10.8,94
2025-01-14 03:00:00+05:30,10.2,95
2025-01-14 04:00:00+05:30,9.8,95
2025-01-14 05:00:00+05:30,9.2,95
2025-01-14 06:00:00+05:30,9.3,96
2025-01-14 07:00:00+05:30,8.9,97
2025-01-14 08:00:00+05:30,10.0,95
2025-01-14 09:00:00+05:30,11.7,91
2025-01-14 10:00:00+05:30,13.6,83
2025-01-14 11:00:00+05:30,15.3,76
2025-01-14 12:00:00+05:30,16.7,71
2025-01-14 13:00:00+05:30,17.6,68
2025-01-14 14:00:00+05:30,18.2,65
2025-01-14 15:00:00+05:30,18.4,64
2025-01-14 16:00:00+05:30,18.1,65
2025-01-14 17:00:00+05:30,16.2,77
2025-01-14 18:00:00+05:30,15.3,80
2025-01-14 19:00:00+05:30,14.6,81
2025-01-14 20:00:00+05:30,13.8,83
2025-01-14 21:00:00+05:30,13.2,86
2025-01-14 22:00:00+05:30,12.4,89
2025-01-14 23:00:00+05:30,11.4,93
2025-01-15 00:00:00+05:30,10.7,96
2025-01-15 01:00:00+05:30,10.4,97
2025-01-15 02:00:00+05:30,9.8,100
2025-01-15 03:00:00+05:30,9.0,100
2025-01-15 04:00:00+05:30,9.0,99
2025-01-15 05:00:00+05:30,8.4,100
2025-01-15 06:00:00+05:30,8.4,99
2025-01-15 07:00:00+05:30,8.3,100
2025-01-15 08:00:00+05:30,8.5,97
2025-01-15 09:00:00+05:30,10.3,97
2025-01-15 10:00:00+05:30,11.6,99
2025-01-15 11:00:00+05:30,14.8,86
2025-01-15 12:00:00+05:30,17.1,77
2025-01-15 13:00:00+05:30,17.9,70
2025-01-15 14:00:00+05:30,18.4,66
2025-01-15 15:00:00+05:30,18.4,66
2025-01-15 16:00:00+05:30,18.0,68
2025-01-15 17:00:00+05:30,16.4,80
2025-01-15 18:00:00+05:30,14.3,83
2025-01-15 19:00:00+05:30,14.1,84
2025-01-15 20:00:00+05:30,13.2,88
2025-01-15 21:00:00+05:30,13.4,89
2025-01-15 22:00:00+05:30,12.9,93
2025-01-15 23:00:00+05:30,11.9,95
2025-01-16 00:00:00+05:30,11.8,95
2025-01-16 01:00:00+05:30,11.5,95
2025-01-16 02:00:00+05:30,11.2,97
2025-01-16 03:00:00+05:30,11.4,95
2025-01-16 04:00:00+05:30,11.5,94
2025-01-16 05:00:00+05:30,11.6,95
2025-01-16 06:00:00+05:30,12.1,98
2025-01-16 07:00:00+05:30,12.2,95
2025-01-16 08:00:00+05:30,12.5,95
2025-01-16 09:00:00+05:30,13.2,93
2025-01-16 10:00:00+05:30,14.2,88
2025-01-16 11:00:00+05:30,16.1,76
2025-01-16 12:00:00+05:30,17.3,69
2025-01-16 13:00:00+05:30,17.9,66
2025-01-16 14:00:00+05:30,18.4,63
2025-01-16 15:00:00+05:30,18.4,62
2025-01-16 16:00:00+05:30,18.1,64
2025-01-16 17:00:00+05:30,16.9,74
2025-01-16 18:00:00+05:30,14.8,81
2025-01-16 19:00:00+05:30,14.1,82
2025-01-16 20:00:00+05:30,13.4,85
2025-01-16 21:00:00+05:30,12.7,88
2025-01-16 22:00:00+05:30,12.1,88
2025-01-16 23:00:00+05:30,11.4,90
2025-01-17 00:00:00+05:30,11.0,92
2025-01-17 01:00:00+05:30,10.7,92
2025-01-17 02:00:00+05:30,10.5,93
2025-01-17 03:00:00+05:30,10.3,93
2025-01-17 04:00:00+05:30,10.0,92
2025-01-17 05:00:00+05:30,9.7,91
2025-01-17 06:00:00+05:30,9.6,95
2025-01-17 07:00:00+05:30,9.4,95
2025-01-17 08:00:00+05:30,10.5,92
2025-01-17 09:00:00+05:30,12.2,88
2025-01-17 10:00:00+05:30,14.2,82
2025-01-17 11:00:00+05:30,16.1,75
2025-01-17 12:00:00+05:30,17.6,68
2025-01-17 13:00:00+05:30,18.6,60
2025-01-17 14:00:00+05:30,19.0,57
2025-01-17 15:00:00+05:30,18.9,58
2025-01-17 16:00:00+05:30,18.2,62
2025-01-17 17:00:00+05:30,16.4,70
2025-01-17 18:00:00+05:30,14.4,76
2025-01-17 19:00:00+05:30,13.5,79
2025-01-17 20:00:00+05:30,12.7,83
2025-01-17 21:00:00+05:30,11.9,86
2025-01-17 22:00:00+05:30,10.8,90
2025-01-17 23:00:00+05:30,10.2,93
2025-01-18 00:00:00+05:30,9.8,95
2025-01-18 01:00:00+05:30,8.8,97
2025-01-18 02:00:00+05:30,8.5,98
2025-01-18 03:00:00+05:30,8.3,100
2025-01-18 04:00:00+05:30,8.0,100
2025-01-18 05:00:00+05:30,7.8,100
2025-01-18 06:00:00+05:30,9.4,99
2025-01-18 07:00:00+05:30,9.3,100
2025-01-18 08:00:00+05:30,9.9,98
2025-01-18 09:00:00+05:30,10.6,97
2025-01-18 10:00:00+05:30,12.3,89
2025-01-18 11:00:00+05:30,13.9,83
2025-01-18 12:00:00+05:30,15.7,75
2025-01-18 13:00:00+05:30,17.2,69
2025-01-18 14:00:00+05:30,17.9,64
2025-01-18 15:00:00+05:30,18.0,60
2025-01-18 16:00:00+05:30,17.7,62
2025-01-18 17:00:00+05:30,16.2,73
2025-01-18 18:00:00+05:30,15.2,81
2025-01-18 19:00:00+05:30,14.0,84
2025-01-18 20:00:00+05:30,12.7,89
2025-01-18 21:00:00+05:30,12.0,92
2025-01-18 22:00:00+05:30,11.1,95
2025-01-18 23:00:00+05:30,10.1,100
2025-01-19 00:00:00+05:30,9.4,100
2025-01-19 01:00:00+05:30,9.2,100
2025-01-19 02:00:00+05:30,8.5,100
2025-01-19 03:00:00+05:30,8.4,100
2025-01-19 04:00:00+05:30,8.2,100
2025-01-19 05:00:00+05:30,8.2,97
2025-01-19 06:00:00+05:30,9.7,98
2025-01-19 07:00:00+05:30,9.6,99
2025-01-19 08:00:00+05:30,10.0,97
2025-01-19 09:00:00+05:30,11.2,96
2025-01-19 10:00:00+05:30,13.2,93
2025-01-19 11:00:00+05:30,15.2,89
2025-01-19 12:00:00+05:30,18.2,75
2025-01-19 13:00:00+05:30,20.0,67
2025-01-19 14:00:00+05:30,21.0,63
2025-01-19 15:00:00+05:30,21.3,63
2025-01-19 16:00:00+05:30,20.9,67
2025-01-19 17:00:00+05:30,19.1,78
2025-01-19 18:00:00+05:30,18.6,81
2025-01-19 19:00:00+05:30,17.5,84
2025-01-19 20:00:00+05:30,16.7,86
2025-01-19 21:00:00+05:30,15.8,87
2025-01-19 22:00:00+05:30,14.9,90
2025-01-19 23:00:00+05:30,14.8,89
2025-01-20 00:00:00+05:30,14.4,89
2025-01-20 01:00:00+05:30,13.9,89
2025-01-20 02:00:00+05:30,13.4,90
2025-01-20 03:00:00+05:30,13.0,91
2025-01-20 04:00:00+05:30,12.7,91
2025-01-20 05:00:00+05:30,12.6,91
2025-01-20 06:00:00+05:30,12.3,93
2025-01-20 07:00:00+05:30,12.0,93
2025-01-20 08:00:00+05:30,12.8,92
2025-01-20 09:00:00+05:30,14.6,87
2025-01-20 10:00:00+05:30,16.9,80
2025-01-20 11:00:00+05:30,19.1,74
2025-01-20 12:00:00+05:30,20.6,70
2025-01-20 13:00:00+05:30,21.6,67
2025-01-20 14:00:00+05:30,22.3,63
2025-01-20 15:00:00+05:30,22.3,61
2025-01-20 16:00:00+05:30,21.5,65
2025-01-20 17:00:00+05:30,19.8,74
2025-01-20 18:00:00+05:30,19.0,78
2025-01-20 19:00:00+05:30,18.3,82
2025-01-20 20:00:00+05:30,17.5,85
2025-01-20 21:00:00+05:30,16.9,86
2025-01-20 22:00:00+05:30,16.1,87
2025-01-20 23:00:00+05:30,15.4,88
2025-01-21 00:00:00+05:30,14.7,90
2025-01-21 01:00:00+05:30,14.1,91
2025-01-21 02:00:00+05:30,13.6,91
2025-01-21 03:00:00+05:30,13.2,91
2025-01-21 04:00:00+05:30,12.7,91
2025-01-21 05:00:00+05:30,12.3,91
2025-01-21 06:00:00+05:30,11.8,90
2025-01-21 07:00:00+05:30,11.4,90
2025-01-21 08:00:00+05:30,12.4,87
2025-01-21 09:00:00+05:30,14.2,82
2025-01-21 10:00:00+05:30,16.5,75
2025-01-21 11:00:00+05:30,18.7,67
2025-01-21 12:00:00+05:30,20.4,62
2025-01-21 13:00:00+05:30,21.5,56
2025-01-21 14:00:00+05:30,22.1,53
2025-01-21 15:00:00+05:30,22.0,53
2025-01-21 16:00:00+05:30,21.2,58
2025-01-21 17:00:00+05:30,19.3,68
2025-01-21 18:00:00+05:30,18.2,72
2025-01-21 19:00:00+05:30,17.4,76
2025-01-21 20:00:00+05:30,16.6,79
2025-01-21 21:00:00+05:30,15.8,80
2025-01-21 22:00:00+05:30,15.2,81
2025-01-21 23:00:00+05:30,14.5,84
2025-01-22 00:00:00+05:30,13.8,86
2025-01-22 01:00:00+05:30,13.2,88
2025-01-22 02:00:00+05:30,12.6,90
2025-01-22 03:00:00+05:30,12.2,91
2025-01-22 04:00:00+05:30,11.6,92
2025-01-22 05:00:00+05:30,11.0,93
2025-01-22 06:00:00+05:30,10.6,95
2025-01-22 07:00:00+05:30,10.6,94
2025-01-22 08:00:00+05:30,11.9,91
2025-01-22 09:00:00+05:30,14.2,85
2025-01-22 10:00:00+05:30,16.9,75
2025-01-22 11:00:00+05:30,19.4,67
2025-01-22 12:00:00+05:30,21.3,59
2025-01-22 13:00:00+05:30,22.6,49
2025-01-22 14:00:00+05:30,23.1,45
2025-01-22 15:00:00+05:30,23.1,44
2025-01-22 16:00:00+05:30,22.5,49
2025-01-22 17:00:00+05:30,20.7,63
2025-01-22 18:00:00+05:30,19.1,67
2025-01-22 19:00:00+05:30,17.9,74
2025-01-22 20:00:00+05:30,17.2,78
2025-01-22 21:00:00+05:30,16.7,80
2025-01-22 22:00:00+05:30,16.2,80
2025-01-22 23:00:00+05:30,15.6,80
2025-01-23 00:00:00+05:30,15.0,81
2025-01-23 01:00:00+05:30,15.0,80
2025-01-23 02:00:00+05:30,13.8,84
2025-01-23 03:00:00+05:30,14.0,84
2025-01-23 04:00:00+05:30,13.5,88
2025-01-23 05:00:00+05:30,12.4,91
2025-01-23 06:00:00+05:30,13.3,95
2025-01-23 07:00:00+05:30,12.2,95
2025-01-23 08:00:00+05:30,13.5,92
2025-01-23 09:00:00+05:30,15.3,86
2025-01-23 10:00:00+05:30,17.6,75
2025-01-23 11:00:00+05:30,19.6,64
2025-01-23 12:00:00+05:30,21.2,52
2025-01-23 13:00:00+05:30,22.2,44
2025-01-23 14:00:00+05:30,22.6,34
2025-01-23 15:00:00+05:30,22.2,38
2025-01-23 16:00:00+05:30,21.1,44
2025-01-23 17:00:00+05:30,19.3,54
2025-01-23 18:00:00+05:30,17.8,60
2025-01-23 19:00:00+05:30,16.7,63
2025-01-23 20:00:00+05:30,16.1,62
2025-01-23 21:00:00+05:30,15.4,63
2025-01-23 22:00:00+05:30,14.7,67
2025-01-23 23:00:00+05:30,14.0,70
2025-01-24 00:00:00+05:30,13.4,71
2025-01-24 01:00:00+05:30,12.8,73
2025-01-24 02:00:00+05:30,12.2,74
2025-01-24 03:00:00+05:30,11.8,75
2025-01-24 04:00:00+05:30,11.2,77
2025-01-24 05:00:00+05:30,10.8,78
2025-01-24 06:00:00+05:30,10.9,84
2025-01-24 07:00:00+05:30,10.6,85
2025-01-24 08:00:00+05:30,11.6,81
2025-01-24 09:00:00+05:30,13.4,74
2025-01-24 10:00:00+05:30,15.8,66
2025-01-24 11:00:00+05:30,18.1,58
2025-01-24 12:00:00+05:30,20.0,50
2025-01-24 13:00:00+05:30,21.2,40
2025-01-24 14:00:00+05:30,21.6,35
2025-01-24 15:00:00+05:30,21.3,36
2025-01-24 16:00:00+05:30,20.4,41
2025-01-24 17:00:00+05:30,18.7,51
2025-01-24 18:00:00+05:30,18.2,53
2025-01-24 19:00:00+05:30,17.0,59
2025-01-24 20:00:00+05:30,16.1,63
2025-01-24 21:00:00+05:30,15.3,65
2025-01-24 22:00:00+05:30,14.6,66
2025-01-24 23:00:00+05:30,13.9,67
2025-01-25 00:00:00+05:30,13.2,67
2025-01-25 01:00:00+05:30,12.5,68
2025-01-25 02:00:00+05:30,11.9,69
2025-01-25 03:00:00+05:30,11.4,70
2025-01-25 04:00:00+05:30,10.9,71
2025-01-25 05:00:00+05:30,10.4,71
2025-01-25 06:00:00+05:30,10.1,76
2025-01-25 07:00:00+05:30,9.7,75
2025-01-25 08:00:00+05:30,10.7,70
2025-01-25 09:00:00+05:30,12.6,63
2025-01-25 10:00:00+05:30,15.0,54
2025-01-25 11:00:00+05:30,17.4,48
2025-01-25 12:00:00+05:30,19.4,41
2025-01-25 13:00:00+05:30,20.8,36
2025-01-25 14:00:00+05:30,21.6,32
2025-01-25 15:00:00+05:30,21.5,33
2025-01-25 16:00:00+05:30,20.6,38
2025-01-25 17:00:00+05:30,18.9,47
2025-01-25 18:00:00+05:30,18.7,46
2025-01-25 19:00:00+05:30,17.5,51
2025-01-25 20:00:00+05:30,16.5,55
2025-01-25 21:00:00+05:30,15.6,57
2025-01-25 22:00:00+05:30,14.7,59
2025-01-25 23:00:00+05:30,13.8,61
2025-01-26 00:00:00+05:30,13.0,63
2025-01-26 01:00:00+05:30,12.4,64
2025-01-26 02:00:00+05:30,11.8,66
2025-01-26 03:00:00+05:30,11.2,67
2025-01-26 04:00:00+05:30,10.8,69
2025-01-26 05:00:00+05:30,10.2,71
2025-01-26 06:00:00+05:30,9.5,80
2025-01-26 07:00:00+05:30,9.1,80
2025-01-26 08:00:00+05:30,10.3,72
2025-01-26 09:00:00+05:30,12.6,60
2025-01-26 10:00:00+05:30,15.5,49
2025-01-26 11:00:00+05:30,18.2,40
2025-01-26 12:00:00+05:30,20.2,34
2025-01-26 13:00:00+05:30,21.5,29
2025-01-26 14:00:00+05:30,22.1,28
2025-01-26 15:00:00+05:30,22.1,29
2025-01-26 16:00:00+05:30,21.4,32
2025-01-26 17:00:00+05:30,19.8,39
2025-01-26 18:00:00+05:30,18.9,47
2025-01-26 19:00:00+05:30,17.8,54
2025-01-26 20:00:00+05:30,16.6,58
2025-01-26 21:00:00+05:30,15.6,61
2025-01-26 22:00:00+05:30,14.8,63
2025-01-26 23:00:00+05:30,14.0,64
2025-01-27 00:00:00+05:30,13.2,66
2025-01-27 01:00:00+05:30,12.4,68
2025-01-27 02:00:00+05:30,11.6,71
2025-01-27 03:00:00+05:30,10.9,73
2025-01-27 04:00:00+05:30,10.3,75
2025-01-27 05:00:00+05:30,9.7,77
2025-01-27 06:00:00+05:30,9.3,87
2025-01-27 07:00:00+05:30,8.8,88
2025-01-27 08:00:00+05:30,10.0,81
2025-01-27 09:00:00+05:30,12.7,67
2025-01-27 10:00:00+05:30,15.8,54
2025-01-27 11:00:00+05:30,18.5,44
2025-01-27 12:00:00+05:30,20.4,35
2025-01-27 13:00:00+05:30,21.6,29
2025-01-27 14:00:00+05:30,22.2,26
2025-01-27 15:00:00+05:30,22.1,27
2025-01-27 16:00:00+05:30,21.3,32
2025-01-27 17:00:00+05:30,19.9,40
2025-01-27 18:00:00+05:30,18.8,47
2025-01-27 19:00:00+05:30,17.9,52
2025-01-27 20:00:00+05:30,17.1,56
2025-01-27 21:00:00+05:30,16.2,59
2025-01-27 22:00:00+05:30,15.5,61
2025-01-27 23:00:00+05:30,14.9,61
2025-01-28 00:00:00+05:30,14.2,60
2025-01-28 01:00:00+05:30,13.5,61
2025-01-28 02:00:00+05:30,12.7,63
2025-01-28 03:00:00+05:30,11.9,66
2025-01-28 04:00:00+05:30,11.1,69
2025-01-28 05:00:00+05:30,10.3,72
2025-01-28 06:00:00+05:30,9.3,81
2025-01-28 07:00:00+05:30,8.9,83
2025-01-28 08:00:00+05:30,10.4,74
2025-01-28 09:00:00+05:30,13.0,62
2025-01-28 10:00:00+05:30,16.1,51
2025-01-28 11:00:00+05:30,18.8,42
2025-01-28 12:00:00+05:30,21.1,33
2025-01-28 13:00:00+05:30,22.6,26
2025-01-28 14:00:00+05:30,23.3,23
2025-01-28 15:00:00+05:30,23.3,23
2025-01-28 16:00:00+05:30,22.7,25
2025-01-28 17:00:00+05:30,21.0,31
2025-01-28 18:00:00+05:30,19.5,41
2025-01-28 19:00:00+05:30,18.5,47
2025-01-28 20:00:00+05:30,17.8,52
2025-01-28 21:00:00+05:30,16.6,57
2025-01-28 22:00:00+05:30,15.0,63
2025-01-28 23:00:00+05:30,13.9,69
2025-01-29 00:00:00+05:30,13.2,75
2025-01-29 01:00:00+05:30,12.4,81
2025-01-29 02:00:00+05:30,12.0,84
2025-01-29 03:00:00+05:30,11.6,84
2025-01-29 04:00:00+05:30,10.9,86
2025-01-29 05:00:00+05:30,10.4,87
2025-01-29 06:00:00+05:30,10.0,89
2025-01-29 07:00:00+05:30,9.7,91
2025-01-29 08:00:00+05:30,11.2,86
2025-01-29 09:00:00+05:30,14.1,73
2025-01-29 10:00:00+05:30,17.4,60
2025-01-29 11:00:00+05:30,20.4,49
2025-01-29 12:00:00+05:30,22.3,40
2025-01-29 13:00:00+05:30,23.5,35
2025-01-29 14:00:00+05:30,23.9,33
2025-01-29 15:00:00+05:30,23.6,36
2025-01-29 16:00:00+05:30,22.8,40
2025-01-29 17:00:00+05:30,21.4,46
2025-01-29 18:00:00+05:30,20.1,55
2025-01-29 19:00:00+05:30,19.0,61
2025-01-29 20:00:00+05:30,18.0,66
2025-01-29 21:00:00+05:30,17.1,69
2025-01-29 22:00:00+05:30,16.3,72
2025-01-29 23:00:00+05:30,15.4,75
2025-01-30 00:00:00+05:30,14.5,78
2025-01-30 01:00:00+05:30,13.7,82
2025-01-30 02:00:00+05:30,13.0,85
2025-01-30 03:00:00+05:30,12.3,88
2025-01-30 04:00:00+05:30,11.9,90
2025-01-30 05:00:00+05:30,11.5,91
2025-01-30 06:00:00+05:30,11.2,93
2025-01-30 07:00:00+05:30,11.1,93
2025-01-30 08:00:00+05:30,12.6,85
2025-01-30 09:00:00+05:30,15.4,71
2025-01-30 10:00:00+05:30,18.7,58
2025-01-30 11:00:00+05:30,21.3,48
2025-01-30 12:00:00+05:30,23.0,42
2025-01-30 13:00:00+05:30,24.3,38
2025-01-30 14:00:00+05:30,25.0,35
2025-01-30 15:00:00+05:30,25.1,35
2025-01-30 16:00:00+05:30,24.6,37
2025-01-30 17:00:00+05:30,23.6,40
2025-01-30 18:00:00+05:30,22.2,49
2025-01-30 19:00:00+05:30,20.9,57
2025-01-30 20:00:00+05:30,19.6,65
2025-01-30 21:00:00+05:30,18.4,73
2025-01-30 22:00:00+05:30,17.5,78
2025-01-30 23:00:00+05:30,16.9,82
2025-01-31 00:00:00+05:30,15.8,88
2025-01-31 01:00:00+05:30,14.8,92
2025-01-31 02:00:00+05:30,14.1,94
2025-01-31 03:00:00+05:30,13.5,96
2025-01-31 04:00:00+05:30,12.9,97
2025-01-31 05:00:00+05:30,12.2,98
2025-01-31 06:00:00+05:30,12.1,99
2025-01-31 07:00:00+05:30,11.7,99
2025-01-31 08:00:00+05:30,12.6,97
2025-01-31 09:00:00+05:30,14.8,88
2025-01-31 10:00:00+05:30,18.4,69
2025-01-31 11:00:00+05:30,22.1,56
2025-01-31 12:00:00+05:30,24.2,47
2025-01-31 13:00:00+05:30,25.7,33
2025-01-31 14:00:00+05:30,26.5,25
2025-01-31 15:00:00+05:30,26.5,24
2025-01-31 16:00:00+05:30,25.9,24
2025-01-31 17:00:00+05:30,25.0,26
2025-01-31 18:00:00+05:30,22.7,34
2025-01-31 19:00:00+05:30,21.6,38
2025-01-31 20:00:00+05:30,20.1,45
2025-01-31 21:00:00+05:30,18.9,52
2025-01-31 22:00:00+05:30,17.7,60
2025-01-31 23:00:00+05:30,17.0,67
2025-02-01 00:00:00+05:30,16.3,73
2025-02-01 01:00:00+05:30,15.8,78
2025-02-01 02:00:00+05:30,15.3,79
2025-02-01 03:00:00+05:30,14.8,78
2025-02-01 04:00:00+05:30,14.3,79
2025-02-01 05:00:00+05:30,13.9,81
2025-02-01 06:00:00+05:30,12.1,93
2025-02-01 07:00:00+05:30,12.2,93
2025-02-01 08:00:00+05:30,14.1,84
2025-02-01 09:00:00+05:30,17.2,70
2025-02-01 10:00:00+05:30,20.4,57
2025-02-01 11:00:00+05:30,23.0,46
2025-02-01 12:00:00+05:30,24.6,37
2025-02-01 13:00:00+05:30,25.5,33
2025-02-01 14:00:00+05:30,25.6,31
2025-02-01 15:00:00+05:30,25.6,31
2025-02-01 16:00:00+05:30,25.1,33
2025-02-01 17:00:00+05:30,24.1,36
2025-02-01 18:00:00+05:30,21.2,57
2025-02-01 19:00:00+05:30,20.6,63
2025-02-01 20:00:00+05:30,19.8,64
2025-02-01 21:00:00+05:30,18.6,73
2025-02-01 22:00:00+05:30,17.4,80
2025-02-01 23:00:00+05:30,17.0,80
2025-02-02 00:00:00+05:30,16.2,81
2025-02-02 01:00:00+05:30,15.2,84
2025-02-02 02:00:00+05:30,14.8,85
2025-02-02 03:00:00+05:30,14.6,86
2025-02-02 04:00:00+05:30,14.6,85
2025-02-02 05:00:00+05:30,14.1,86
2025-02-02 06:00:00+05:30,13.8,92
2025-02-02 07:00:00+05:30,13.7,92
2025-02-02 08:00:00+05:30,14.9,86
2025-02-02 09:00:00+05:30,17.2,75
2025-02-02 10:00:00+05:30,19.8,63
2025-02-02 11:00:00+05:30,22.0,50
2025-02-02 12:00:00+05:30,23.2,44
2025-02-02 13:00:00+05:30,23.9,39
2025-02-02 14:00:00+05:30,24.1,36
2025-02-02 15:00:00+05:30,23.8,36
2025-02-02 16:00:00+05:30,22.9,40
